project_id,country,customer,organisation,exp_id,title,cause,area_of_cause,impact,mitigation_step,cost_for_mitigation,exposure_status,loss_id,loss_value
848,India,Southeast Net,Transportation,4539,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,63875.65,Conduct thorough design reviews and testing.,25321.88,ACTIVE,NULL,NULL
848,India,Southeast Net,Transportation,6460,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,178258.41,Conduct thorough design reviews and testing.,24637.66,REALISED,NULL,NULL
848,India,Southeast Net,Transportation,3501,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,102079.86,Follow up with clients regularly and negotiate flexible payment terms.,15843.01,ACTIVE,NULL,NULL
848,India,Southeast Net,Transportation,98,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,289267.89,Offer competitive packages to attract skilled personnel.,10208.7,ACTIVE,NULL,NULL
849,UK,EuroForce Systems,Automation,1420,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,12646.73,Improve quality control during manufacturing.,22307.85,REALISED,5210,47795.65
849,UK,EuroForce Systems,Automation,5359,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,102864.83,Conduct thorough design reviews and testing.,39214.1,REALISED,NULL,NULL
849,UK,EuroForce Systems,Automation,83,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,63883.75,Improve market analysis and adjust pricing strategies.,12909.16,REALISED,NULL,NULL
849,UK,EuroForce Systems,Automation,8448,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,302540.8,Improve resource planning and timeline estimation.,35515.26,REALISED,NULL,NULL
849,UK,EuroForce Systems,Automation,3853,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,476207.5,Improve market analysis and adjust pricing strategies.,28798.64,ACTIVE,NULL,NULL
849,UK,EuroForce Systems,Automation,1972,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,379468.94,Replace defective products and conduct root cause analysis.,37135.66,ACTIVE,NULL,NULL
849,UK,EuroForce Systems,Automation,1048,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,66992.06,Set predefined deadlines for client responses.,29347.29,ACTIVE,NULL,NULL
849,UK,EuroForce Systems,Automation,9030,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,219452.41,Improve resource planning and timeline estimation.,29359.69,REALISED,NULL,NULL
849,UK,EuroForce Systems,Automation,5718,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,481763.31,Improve resource planning and timeline estimation.,13309.58,REALISED,NULL,NULL
849,UK,EuroForce Systems,Automation,8830,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,234340.25,Improve quality control during manufacturing.,12721.5,ACTIVE,NULL,NULL
850,Germany,Precision Manufacturing Inc.,Manufacturing,5904,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,457295.99,Improve resource planning and timeline estimation.,34852.86,REALISED,569,48675.11
850,Germany,Precision Manufacturing Inc.,Manufacturing,5904,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,457295.99,Improve resource planning and timeline estimation.,34852.86,REALISED,1302,75477.25
850,Germany,Precision Manufacturing Inc.,Manufacturing,7881,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,259752.53,Offer competitive packages to attract skilled personnel.,33306.65,REALISED,2145,59804.16
850,Germany,Precision Manufacturing Inc.,Manufacturing,5904,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,457295.99,Improve resource planning and timeline estimation.,34852.86,REALISED,2474,36028.57
850,Germany,Precision Manufacturing Inc.,Manufacturing,5904,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,457295.99,Improve resource planning and timeline estimation.,34852.86,REALISED,2593,88026.78
850,Germany,Precision Manufacturing Inc.,Manufacturing,1723,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,180919.23,Allocate more resources to research teams.,30944.22,REALISED,3289,95674.29
850,Germany,Precision Manufacturing Inc.,Manufacturing,7423,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,312970.71,Establish clear requirements at project start.,11658.14,REALISED,3962,25341.1
850,Germany,Precision Manufacturing Inc.,Manufacturing,5904,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,457295.99,Improve resource planning and timeline estimation.,34852.86,REALISED,4433,19645.64
850,Germany,Precision Manufacturing Inc.,Manufacturing,7881,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,259752.53,Offer competitive packages to attract skilled personnel.,33306.65,REALISED,4912,37187.77
850,Germany,Precision Manufacturing Inc.,Manufacturing,6199,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,193881.64,Diversify suppliers and maintain buffer stock.,27635.07,REALISED,5897,22433.72
850,Germany,Precision Manufacturing Inc.,Manufacturing,1218,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,174158.3,Improve market analysis and adjust pricing strategies.,16451.37,ACTIVE,NULL,NULL
850,Germany,Precision Manufacturing Inc.,Manufacturing,1527,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,241067.54,Diversify suppliers and maintain buffer stock.,21791.17,REALISED,NULL,NULL
850,Germany,Precision Manufacturing Inc.,Manufacturing,9418,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,82196.75,Improve resource planning and timeline estimation.,37055.55,REALISED,NULL,NULL
850,Germany,Precision Manufacturing Inc.,Manufacturing,7538,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,161477.36,Improve resource planning and timeline estimation.,39232.1,REALISED,NULL,NULL
850,Germany,Precision Manufacturing Inc.,Manufacturing,9890,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,86904.7,Conduct thorough design reviews and testing.,44163.11,REALISED,NULL,NULL
850,Germany,Precision Manufacturing Inc.,Manufacturing,9178,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,232329.17,Allocate more resources to research teams.,11017.42,ACTIVE,NULL,NULL
850,Germany,Precision Manufacturing Inc.,Manufacturing,3831,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,141585.41,Allocate more resources to research teams.,38316.5,ACTIVE,NULL,NULL
851,Germany,EuroForce Systems,Digital Industries,8666,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,462177.93,Allocate more resources to research teams.,12958.76,REALISED,1190,83645.8
851,Germany,EuroForce Systems,Digital Industries,641,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,390373.26,Improve market analysis and adjust pricing strategies.,12181.82,REALISED,1330,89675.88
851,Germany,EuroForce Systems,Digital Industries,641,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,390373.26,Improve market analysis and adjust pricing strategies.,12181.82,REALISED,2084,39714.29
851,Germany,EuroForce Systems,Digital Industries,8666,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,462177.93,Allocate more resources to research teams.,12958.76,REALISED,2268,28468.03
851,Germany,EuroForce Systems,Digital Industries,3873,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,78764.82,Establish clear requirements at project start.,27547.2,REALISED,3358,54215.43
851,Germany,EuroForce Systems,Digital Industries,4143,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,178398.19,Replace defective products and conduct root cause analysis.,48161.79,REALISED,3617,99609.11
851,Germany,EuroForce Systems,Digital Industries,3873,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,78764.82,Establish clear requirements at project start.,27547.2,REALISED,4052,28996.85
851,Germany,EuroForce Systems,Digital Industries,4143,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,178398.19,Replace defective products and conduct root cause analysis.,48161.79,REALISED,4766,56672.12
851,Germany,EuroForce Systems,Digital Industries,4042,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,21767.39,Set predefined deadlines for client responses.,28533.1,ACTIVE,NULL,NULL
851,Germany,EuroForce Systems,Digital Industries,3125,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,479539.88,Improve resource planning and timeline estimation.,32076.28,ACTIVE,NULL,NULL
851,Germany,EuroForce Systems,Digital Industries,8159,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,236452.03,Diversify suppliers and maintain buffer stock.,23419.31,ACTIVE,NULL,NULL
851,Germany,EuroForce Systems,Digital Industries,1605,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,136881.18,Ensure regular maintenance of machinery.,43689.4,ACTIVE,NULL,NULL
851,Germany,EuroForce Systems,Digital Industries,6693,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,358686.56,Allocate more resources to research teams.,38161.98,ACTIVE,NULL,NULL
851,Germany,EuroForce Systems,Digital Industries,4870,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,262315.32,Improve quality control during manufacturing.,28612.56,ACTIVE,NULL,NULL
851,Germany,EuroForce Systems,Digital Industries,5363,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,163699.25,Improve quality control during manufacturing.,28407.47,ACTIVE,NULL,NULL
851,Germany,EuroForce Systems,Digital Industries,3119,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,248215.86,Replace defective products and conduct root cause analysis.,17976.15,ACTIVE,NULL,NULL
851,Germany,EuroForce Systems,Digital Industries,7823,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,53350.88,Improve resource planning and timeline estimation.,29003.19,ACTIVE,NULL,NULL
852,India,SMO Automation Technologies,Digital Industries,2387,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,203498.45,Diversify suppliers and maintain buffer stock.,40503.86,REALISED,852,87477.9
852,India,SMO Automation Technologies,Digital Industries,4062,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,254563.9,Improve quality control during manufacturing.,46519.98,REALISED,1016,57655.56
852,India,SMO Automation Technologies,Digital Industries,1834,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,237328.38,Diversify suppliers and maintain buffer stock.,18695.54,ACTIVE,NULL,NULL
852,India,SMO Automation Technologies,Digital Industries,674,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,408721.3,Improve resource planning and timeline estimation.,24152.71,ACTIVE,NULL,NULL
852,India,SMO Automation Technologies,Digital Industries,9134,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,46187.75,Allocate more resources to research teams.,13477.92,ACTIVE,NULL,NULL
852,India,SMO Automation Technologies,Digital Industries,2002,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,303591,Set predefined deadlines for client responses.,17963.03,REALISED,NULL,NULL
853,USA,EuroForce Systems,Transportation,2166,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,71539.02,Ensure regular maintenance of machinery.,14904.82,REALISED,931,92669.23
853,USA,EuroForce Systems,Transportation,8932,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,87227.49,Establish clear requirements at project start.,42258.2,REALISED,1079,33477.17
853,USA,EuroForce Systems,Transportation,3750,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,178310.58,Improve resource planning and timeline estimation.,29983.36,REALISED,1301,97140.02
853,USA,EuroForce Systems,Transportation,6027,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,443105.91,Conduct thorough design reviews and testing.,19781.14,REALISED,1691,69858.21
853,USA,EuroForce Systems,Transportation,3750,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,178310.58,Improve resource planning and timeline estimation.,29983.36,REALISED,2006,63782.72
853,USA,EuroForce Systems,Transportation,2166,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,71539.02,Ensure regular maintenance of machinery.,14904.82,REALISED,2843,78081.33
853,USA,EuroForce Systems,Transportation,9587,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,368445.2,Ensure regular maintenance of machinery.,22887.34,REALISED,4115,59816.21
853,USA,EuroForce Systems,Transportation,7853,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,381426.95,Improve quality control during manufacturing.,46062.21,ACTIVE,NULL,NULL
853,USA,EuroForce Systems,Transportation,2912,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,380247.35,Offer competitive packages to attract skilled personnel.,36793.62,ACTIVE,NULL,NULL
853,USA,EuroForce Systems,Transportation,857,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,37733.61,Conduct thorough design reviews and testing.,34976.76,ACTIVE,NULL,NULL
853,USA,EuroForce Systems,Transportation,498,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,16586.8,Conduct thorough design reviews and testing.,24711.91,ACTIVE,NULL,NULL
854,Germany,Indian Railways,Transportation,3170,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,459890.23,Improve quality control during manufacturing.,17098.32,ACTIVE,NULL,NULL
854,Germany,Indian Railways,Transportation,1375,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,364534.91,Set predefined deadlines for client responses.,44838.33,ACTIVE,NULL,NULL
854,Germany,Indian Railways,Transportation,2795,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,433142.35,Improve market analysis and adjust pricing strategies.,31383.38,REALISED,NULL,NULL
854,Germany,Indian Railways,Transportation,6857,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,342020.56,Improve market analysis and adjust pricing strategies.,25021.75,ACTIVE,NULL,NULL
854,Germany,Indian Railways,Transportation,7559,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,326466.52,Ensure regular maintenance of machinery.,36506.48,ACTIVE,NULL,NULL
854,Germany,Indian Railways,Transportation,8968,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,210890.88,Conduct thorough design reviews and testing.,11895.11,ACTIVE,NULL,NULL
855,India,Indian Railways,Smart Cities,4735,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,229055.18,Establish clear requirements at project start.,16868.84,REALISED,749,34984.94
855,India,Indian Railways,Smart Cities,4735,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,229055.18,Establish clear requirements at project start.,16868.84,REALISED,1212,22890.04
855,India,Indian Railways,Smart Cities,4735,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,229055.18,Establish clear requirements at project start.,16868.84,REALISED,1727,37745.7
855,India,Indian Railways,Smart Cities,6134,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,383670.7,Replace defective products and conduct root cause analysis.,30400.54,REALISED,2092,27460.68
855,India,Indian Railways,Smart Cities,4735,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,229055.18,Establish clear requirements at project start.,16868.84,REALISED,2620,69229.5
855,India,Indian Railways,Smart Cities,4356,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,312732.48,Set predefined deadlines for client responses.,43927.33,REALISED,4791,82277.25
855,India,Indian Railways,Smart Cities,7544,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,292530.24,Improve resource planning and timeline estimation.,40588.29,ACTIVE,NULL,NULL
855,India,Indian Railways,Smart Cities,4525,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,126030.44,Follow up with clients regularly and negotiate flexible payment terms.,11718.09,ACTIVE,NULL,NULL
855,India,Indian Railways,Smart Cities,9133,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,203291.74,Improve resource planning and timeline estimation.,20931.9,ACTIVE,NULL,NULL
855,India,Indian Railways,Smart Cities,7745,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,332860.46,Set predefined deadlines for client responses.,32126.3,ACTIVE,NULL,NULL
855,India,Indian Railways,Smart Cities,6396,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,68881.69,Follow up with clients regularly and negotiate flexible payment terms.,49237.28,ACTIVE,NULL,NULL
855,India,Indian Railways,Smart Cities,7152,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,481916.43,Improve resource planning and timeline estimation.,38185.42,REALISED,NULL,NULL
855,India,Indian Railways,Smart Cities,3487,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,343445.94,Improve resource planning and timeline estimation.,10255.63,ACTIVE,NULL,NULL
856,Germany,Quantum Automation Technologies,Digital Industries,6894,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,150067.9,Diversify suppliers and maintain buffer stock.,20346.03,REALISED,134,55354.27
856,Germany,Quantum Automation Technologies,Digital Industries,8203,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,96564.14,Improve resource planning and timeline estimation.,43690.39,REALISED,730,95622.36
856,Germany,Quantum Automation Technologies,Digital Industries,6894,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,150067.9,Diversify suppliers and maintain buffer stock.,20346.03,REALISED,5256,66919.57
856,Germany,Quantum Automation Technologies,Digital Industries,2423,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,90049.98,Set predefined deadlines for client responses.,44779.95,ACTIVE,NULL,NULL
856,Germany,Quantum Automation Technologies,Digital Industries,6392,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,134250.85,Replace defective products and conduct root cause analysis.,34242.08,ACTIVE,NULL,NULL
856,Germany,Quantum Automation Technologies,Digital Industries,9470,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,493337.41,Conduct thorough design reviews and testing.,45918.82,ACTIVE,NULL,NULL
856,Germany,Quantum Automation Technologies,Digital Industries,7870,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,338468.41,Offer competitive packages to attract skilled personnel.,15615.59,REALISED,NULL,NULL
856,Germany,Quantum Automation Technologies,Digital Industries,3086,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,454114.27,Improve market analysis and adjust pricing strategies.,33120.24,ACTIVE,NULL,NULL
856,Germany,Quantum Automation Technologies,Digital Industries,3794,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,429435.1,Improve market analysis and adjust pricing strategies.,18051.31,ACTIVE,NULL,NULL
856,Germany,Quantum Automation Technologies,Digital Industries,1919,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,222153.02,Set predefined deadlines for client responses.,34496.78,ACTIVE,NULL,NULL
856,Germany,Quantum Automation Technologies,Digital Industries,3845,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,190749.81,Set predefined deadlines for client responses.,26052.15,ACTIVE,NULL,NULL
856,Germany,Quantum Automation Technologies,Digital Industries,2475,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,396655.25,Replace defective products and conduct root cause analysis.,12511.11,ACTIVE,NULL,NULL
856,Germany,Quantum Automation Technologies,Digital Industries,9396,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,86006.04,Set predefined deadlines for client responses.,40673.76,REALISED,NULL,NULL
856,Germany,Quantum Automation Technologies,Digital Industries,9376,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,271997.63,Improve quality control during manufacturing.,40596.34,REALISED,NULL,NULL
857,China,Indiana Logistics,Energy,55,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,148529.58,Set predefined deadlines for client responses.,35103.13,REALISED,4051,57444.85
857,China,Indiana Logistics,Energy,1162,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,212273.06,Follow up with clients regularly and negotiate flexible payment terms.,21781.12,REALISED,4989,23150.55
857,China,Indiana Logistics,Energy,3350,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,172557.18,Improve resource planning and timeline estimation.,35627.89,REALISED,5421,88517.78
857,China,Indiana Logistics,Energy,2153,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,198286.87,Diversify suppliers and maintain buffer stock.,25279.09,ACTIVE,NULL,NULL
857,China,Indiana Logistics,Energy,1158,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,167235.88,Offer competitive packages to attract skilled personnel.,24605.78,REALISED,NULL,NULL
857,China,Indiana Logistics,Energy,8177,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,76881.98,Improve resource planning and timeline estimation.,17644.53,ACTIVE,NULL,NULL
857,China,Indiana Logistics,Energy,3135,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,122627.77,Improve resource planning and timeline estimation.,41268.78,ACTIVE,NULL,NULL
857,China,Indiana Logistics,Energy,4407,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,26906.67,Replace defective products and conduct root cause analysis.,23076.02,ACTIVE,NULL,NULL
857,China,Indiana Logistics,Energy,618,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,283628.04,Improve resource planning and timeline estimation.,16888.9,ACTIVE,NULL,NULL
857,China,Indiana Logistics,Energy,1083,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,498107.49,Diversify suppliers and maintain buffer stock.,43825.03,ACTIVE,NULL,NULL
858,USA,Indian Railways,Telecommunications,1141,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,456121.8,Improve resource planning and timeline estimation.,42192.6,REALISED,4030,39150.72
858,USA,Indian Railways,Telecommunications,3210,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,28078.04,Conduct thorough design reviews and testing.,40674.43,REALISED,NULL,NULL
858,USA,Indian Railways,Telecommunications,1872,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,207760.16,Diversify suppliers and maintain buffer stock.,24236.86,REALISED,NULL,NULL
858,USA,Indian Railways,Telecommunications,2935,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,380707.85,Diversify suppliers and maintain buffer stock.,36134.9,ACTIVE,NULL,NULL
858,USA,Indian Railways,Telecommunications,5896,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,66046.83,Follow up with clients regularly and negotiate flexible payment terms.,22385.5,ACTIVE,NULL,NULL
858,USA,Indian Railways,Telecommunications,9667,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,467761.47,Offer competitive packages to attract skilled personnel.,37007.18,ACTIVE,NULL,NULL
858,USA,Indian Railways,Telecommunications,8261,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,215520.24,Improve resource planning and timeline estimation.,31075.25,ACTIVE,NULL,NULL
858,USA,Indian Railways,Telecommunications,3624,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,100791.57,Improve resource planning and timeline estimation.,20826.89,ACTIVE,NULL,NULL
858,USA,Indian Railways,Telecommunications,4284,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,414402.92,Set predefined deadlines for client responses.,23942.46,ACTIVE,NULL,NULL
859,China,Indian Railways,Utilities,2616,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,404377.72,Conduct thorough design reviews and testing.,18134.82,REALISED,1815,91120.18
859,China,Indian Railways,Utilities,2616,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,404377.72,Conduct thorough design reviews and testing.,18134.82,REALISED,2641,97779.62
859,China,Indian Railways,Utilities,1328,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,76422.4,Improve quality control during manufacturing.,46150.2,ACTIVE,NULL,NULL
859,China,Indian Railways,Utilities,3243,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,8344.86,Establish clear requirements at project start.,39249.26,ACTIVE,NULL,NULL
859,China,Indian Railways,Utilities,2437,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,302870.62,Set predefined deadlines for client responses.,33549.85,REALISED,NULL,NULL
859,China,Indian Railways,Utilities,2479,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,38290.55,Offer competitive packages to attract skilled personnel.,34351.87,REALISED,NULL,NULL
859,China,Indian Railways,Utilities,590,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,492102.4,Allocate more resources to research teams.,28588.66,ACTIVE,NULL,NULL
